"gss_code","gss_name","geography","sex","date","ratio","ratio_lower","ratio_upper","ratio_type","gp_count","actual_births"
"E06000002","Middlesbrough","LAD23","persons","01/12/2024",1.124339037,1.078939041,1.169739032,"predicted",1731.6,NA
"E06000002","Middlesbrough","LAD23","persons","01/01/2025",1.124339037,1.077243427,1.171434646,"predicted",1690,NA
"E06000002","Middlesbrough","LAD23","persons","01/02/2025",1.124339037,1.075853942,1.172824132,"predicted",1714.9,NA
"E06000002","Middlesbrough","LAD23","persons","01/03/2025",1.124339037,1.074464456,1.174213617,"predicted",1685.1,NA
"E06000002","Middlesbrough","LAD23","persons","01/04/2025",1.124339037,1.073074971,1.175603102,"predicted",1704.1,NA
"E06000002","Middlesbrough","LAD23","persons","01/05/2025",1.124339037,1.071685486,1.176992587,"predicted",1711.8,NA
"E06000002","Middlesbrough","LAD23","persons","01/06/2025",1.124339037,1.070296,1.178382073,"predicted",1691.6,NA
"E06000002","Middlesbrough","LAD23","persons","01/07/2025",1.124339037,1.068906515,1.179771558,"predicted",NA,NA
"E06000002","Middlesbrough","LAD23","persons","01/08/2025",1.124339037,1.067700264,1.180977809,"predicted",NA,NA
"E06000002","Middlesbrough","LAD23","persons","01/09/2025",1.124339037,1.066494013,1.18218406,"predicted",NA,NA
"E06000002","Middlesbrough","LAD23","persons","01/10/2025",1.124339037,1.065287762,1.183390311,"predicted",NA,NA
"E06000002","Middlesbrough","LAD23","persons","01/11/2025",1.124339037,1.064081511,1.184596563,"predicted",NA,NA
"E06000002","Middlesbrough","LAD23","persons","01/12/2025",1.124339037,1.062875259,1.185802814,"predicted",NA,NA
"E06000002","Middlesbrough","LAD23","persons","01/01/2026",1.124339037,1.061669008,1.187009065,"predicted",NA,NA
"E06000002","Middlesbrough","LAD23","persons","01/02/2026",1.124339037,1.060588317,1.188089757,"predicted",NA,NA
"E06000002","Middlesbrough","LAD23","persons","01/03/2026",1.124339037,1.059507625,1.189170448,"predicted",NA,NA
"E06000002","Middlesbrough","LAD23","persons","01/04/2026",1.124339037,1.058426933,1.19025114,"predicted",NA,NA
"E06000002","Middlesbrough","LAD23","persons","01/05/2026",1.124339037,1.057346241,1.191331832,"predicted",NA,NA
"E06000002","Middlesbrough","LAD23","persons","01/06/2026",1.124339037,1.05626555,1.192412524,"predicted",NA,NA
"E06000002","Middlesbrough","LAD23","persons","01/07/2026",1.124339037,1.055184858,1.193493215,"predicted",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/01/2015",1.060402685,NA,NA,"actual",1341,1422
"E06000003","Redcar and Cleveland","LAD23","persons","01/02/2015",1.063587579,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/03/2015",1.066772474,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/04/2015",1.069957368,NA,NA,"interpolated",1370.7,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/05/2015",1.073142263,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/06/2015",1.076327157,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/07/2015",1.079512052,NA,NA,"actual",1360.8,1469
"E06000003","Redcar and Cleveland","LAD23","persons","01/08/2015",1.07844602,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/09/2015",1.077379988,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/10/2015",1.076313956,NA,NA,"interpolated",1351.1,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/11/2015",1.075247924,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/12/2015",1.074181892,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/01/2016",1.073115861,NA,NA,"actual",1333.5,1431
"E06000003","Redcar and Cleveland","LAD23","persons","01/02/2016",1.074219344,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/03/2016",1.075322828,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/04/2016",1.076426311,NA,NA,"interpolated",1297,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/05/2016",1.077529795,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/06/2016",1.078633278,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/07/2016",1.079736762,NA,NA,"actual",1306.8,1411
"E06000003","Redcar and Cleveland","LAD23","persons","01/08/2016",1.078896679,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/09/2016",1.078056596,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/10/2016",1.077216513,NA,NA,"interpolated",1311.2,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/11/2016",1.076376431,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/12/2016",1.075536348,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/01/2017",1.074696265,NA,NA,"actual",1333.4,1433
"E06000003","Redcar and Cleveland","LAD23","persons","01/02/2017",1.071127365,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/03/2017",1.067558465,NA,NA,"interpolated",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/04/2017",1.063989565,NA,NA,"interpolated",1394,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/05/2017",1.060420665,NA,NA,"interpolated",1362.6,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/06/2017",1.056851765,NA,NA,"interpolated",1391,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/07/2017",1.053282865,NA,NA,"actual",1373.8,1447
"E06000003","Redcar and Cleveland","LAD23","persons","01/08/2017",1.053664369,NA,NA,"interpolated",1364.8,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/09/2017",1.054045874,NA,NA,"interpolated",1381.7,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/10/2017",1.054427378,NA,NA,"interpolated",1368.7,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/11/2017",1.054808882,NA,NA,"interpolated",1371.4,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/12/2017",1.055190386,NA,NA,"interpolated",1373,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/01/2018",1.055571891,NA,NA,"actual",1360.4,1436
"E06000003","Redcar and Cleveland","LAD23","persons","01/02/2018",1.061274675,NA,NA,"interpolated",1333.2,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/03/2018",1.066977459,NA,NA,"interpolated",1321.4,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/04/2018",1.072680243,NA,NA,"interpolated",1319,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/05/2018",1.078383027,NA,NA,"interpolated",1303.1,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/06/2018",1.084085811,NA,NA,"interpolated",1292.2,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/07/2018",1.089788595,NA,NA,"actual",1281.9,1397
"E06000003","Redcar and Cleveland","LAD23","persons","01/08/2018",1.088415806,NA,NA,"interpolated",1283.5,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/09/2018",1.087043017,NA,NA,"interpolated",1253.9,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/10/2018",1.085670228,NA,NA,"interpolated",1238.6,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/11/2018",1.084297439,NA,NA,"interpolated",1240.3,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/12/2018",1.08292465,NA,NA,"interpolated",1244.6,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/01/2019",1.081551861,NA,NA,"actual",1263,1366
"E06000003","Redcar and Cleveland","LAD23","persons","01/02/2019",1.079386523,NA,NA,"interpolated",1265.6,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/03/2019",1.077221186,NA,NA,"interpolated",1249.4,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/04/2019",1.075055849,NA,NA,"interpolated",1253.3,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/05/2019",1.072890512,NA,NA,"interpolated",1259.1,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/06/2019",1.070725175,NA,NA,"interpolated",1242.6,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/07/2019",1.068559838,NA,NA,"actual",1232.5,1317
"E06000003","Redcar and Cleveland","LAD23","persons","01/08/2019",1.073059184,NA,NA,"interpolated",1241.9,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/09/2019",1.077558531,NA,NA,"interpolated",1219.9,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/10/2019",1.082057878,NA,NA,"interpolated",1230.5,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/11/2019",1.086557224,NA,NA,"interpolated",1240.7,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/12/2019",1.091056571,NA,NA,"interpolated",1243.9,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/01/2020",1.095555917,NA,NA,"actual",1228.6,1346
"E06000003","Redcar and Cleveland","LAD23","persons","01/02/2020",1.093120937,NA,NA,"interpolated",1256.6,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/03/2020",1.090685957,NA,NA,"interpolated",1277.5,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/04/2020",1.088250977,NA,NA,"interpolated",1270.9,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/05/2020",1.085815996,NA,NA,"interpolated",1244.7,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/06/2020",1.083381016,NA,NA,"interpolated",1217.5,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/07/2020",1.080946036,NA,NA,"actual",1200.8,1298
"E06000003","Redcar and Cleveland","LAD23","persons","01/08/2020",1.076799976,NA,NA,"interpolated",1189.1,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/09/2020",1.072653917,NA,NA,"interpolated",1170.2,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/10/2020",1.068507857,NA,NA,"interpolated",1158.7,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/11/2020",1.064361798,NA,NA,"interpolated",1150.2,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/12/2020",1.060215738,NA,NA,"interpolated",1133.1,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/01/2021",1.056069679,NA,NA,"actual",1102.2,1164
"E06000003","Redcar and Cleveland","LAD23","persons","01/02/2021",1.062483155,NA,NA,"interpolated",1091,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/03/2021",1.068896631,NA,NA,"interpolated",1076.2,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/04/2021",1.075310107,NA,NA,"interpolated",1097.8,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/05/2021",1.081723583,NA,NA,"interpolated",1095.7,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/06/2021",1.088137059,NA,NA,"interpolated",1078.4,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/07/2021",1.094550536,NA,NA,"actual",1073.5,1175
"E06000003","Redcar and Cleveland","LAD23","persons","01/08/2021",1.093889451,NA,NA,"interpolated",1097.1,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/09/2021",1.093228367,NA,NA,"interpolated",1089.9,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/10/2021",1.092567282,NA,NA,"interpolated",1112.5,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/11/2021",1.091906198,NA,NA,"interpolated",1135,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/12/2021",1.091245113,NA,NA,"interpolated",1158.8,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/01/2022",1.090584029,NA,NA,"actual",1174.6,1281
"E06000003","Redcar and Cleveland","LAD23","persons","01/02/2022",1.090602937,NA,NA,"interpolated",1201.2,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/03/2022",1.090621846,NA,NA,"interpolated",1205.7,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/04/2022",1.090640755,NA,NA,"interpolated",1189.2,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/05/2022",1.090659664,NA,NA,"interpolated",1200.6,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/06/2022",1.090678572,NA,NA,"interpolated",1208.7,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/07/2022",1.090697481,NA,NA,"actual",1202.9,1312
"E06000003","Redcar and Cleveland","LAD23","persons","01/08/2022",1.089003201,NA,NA,"interpolated",1197.3,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/09/2022",1.08730892,NA,NA,"interpolated",1200.4,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/10/2022",1.085614639,NA,NA,"interpolated",1209.2,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/11/2022",1.083920359,NA,NA,"interpolated",1186.5,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/12/2022",1.082226078,NA,NA,"interpolated",1208.1,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/01/2023",1.080531798,NA,NA,"actual",1180.9,1276
"E06000003","Redcar and Cleveland","LAD23","persons","01/02/2023",1.073869583,NA,NA,"interpolated",1204.2,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/03/2023",1.067207369,NA,NA,"interpolated",1219.3,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/04/2023",1.060545154,NA,NA,"interpolated",1219,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/05/2023",1.05388294,NA,NA,"interpolated",1190.2,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/06/2023",1.047220725,NA,NA,"interpolated",1175.1,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/07/2023",1.040558511,NA,NA,"actual",1203.2,1252
"E06000003","Redcar and Cleveland","LAD23","persons","01/08/2023",1.044689966,NA,NA,"interpolated",1186.4,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/09/2023",1.048821421,NA,NA,"interpolated",1175.1,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/10/2023",1.052952876,NA,NA,"interpolated",1172.2,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/11/2023",1.057084331,NA,NA,"interpolated",1138.6,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/12/2023",1.061215786,NA,NA,"interpolated",1132.6,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/01/2024",1.065347241,NA,NA,"actual",1121.7,1195
"E06000003","Redcar and Cleveland","LAD23","persons","01/02/2024",1.066936091,1.033099264,1.100772917,"predicted",1110.7,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/03/2024",1.06852494,1.034688114,1.102361767,"predicted",1100.5,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/04/2024",1.07011379,1.036276964,1.103950617,"predicted",1097.7,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/05/2024",1.07170264,1.037865814,1.105539467,"predicted",1125.5,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/06/2024",1.07329149,1.039454664,1.107128316,"predicted",1122.6,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/07/2024",1.07488034,1.041043513,1.108717166,"predicted",1105.3,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/08/2024",1.07488034,1.041043513,1.108717166,"predicted",1109.1,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/09/2024",1.07488034,1.041043513,1.108717166,"predicted",1107.9,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/10/2024",1.07488034,1.041043513,1.108717166,"predicted",1105.2,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/11/2024",1.07488034,1.041043513,1.108717166,"predicted",1107.6,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/12/2024",1.07488034,1.041043513,1.108717166,"predicted",1103.8,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/01/2025",1.07488034,1.041043513,1.108717166,"predicted",1092,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/02/2025",1.07488034,1.041043513,1.108717166,"predicted",1081.3,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/03/2025",1.07488034,1.041043513,1.108717166,"predicted",1095,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/04/2025",1.07488034,1.041043513,1.108717166,"predicted",1105,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/05/2025",1.07488034,1.041043513,1.108717166,"predicted",1103.1,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/06/2025",1.07488034,1.041043513,1.108717166,"predicted",1085.4,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/07/2025",1.07488034,1.041043513,1.108717167,"predicted",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/08/2025",1.07488034,1.041043513,1.108717167,"predicted",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/09/2025",1.07488034,1.041043513,1.108717167,"predicted",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/10/2025",1.07488034,1.041043513,1.108717167,"predicted",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/11/2025",1.07488034,1.041043513,1.108717167,"predicted",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/12/2025",1.07488034,1.041043513,1.108717167,"predicted",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/01/2026",1.07488034,1.041043513,1.108717167,"predicted",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/02/2026",1.07488034,1.041043513,1.108717167,"predicted",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/03/2026",1.07488034,1.041043513,1.108717167,"predicted",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/04/2026",1.07488034,1.041043513,1.108717167,"predicted",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/05/2026",1.07488034,1.041043513,1.108717167,"predicted",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/06/2026",1.07488034,1.041043513,1.108717167,"predicted",NA,NA
"E06000003","Redcar and Cleveland","LAD23","persons","01/07/2026",1.07488034,1.041043513,1.108717167,"predicted",NA,NA
"E06000004","Stockton-on-Tees","LAD23","persons","01/01/2015",1.106255641,NA,NA,"actual",2105.3,2329
"E06000004","Stockton-on-Tees","LAD23","persons","01/02/2015",1.102699478,NA,NA,"interpolated",NA,NA
"E06000004","Stockton-on-Tees","LAD23","persons","01/03/2015",1.099143316,NA,NA,"interpolated",NA,NA
"E06000004","Stockton-on-Tees","LAD23","persons","01/04/2015",1.095587153,NA,NA,"interpolated",2134.5,NA
"E06000004","Stockton-on-Tees","LAD23","persons","01/05/2015",1.092030991,NA,NA,"interpolated",NA,NA
"E06000004","Stockton-on-Tees","LAD23","persons","01/06/2015",1.088474828,NA,NA,"interpolated",NA,NA
"E06000004","Stockton-on-Tees","LAD23","persons","01/07/2015",1.084918666,NA,NA,"actual",2176.2,2361
"E06000004","Stockton-on-Tees","LAD23","persons","01/08/2015",1.086214115,NA,NA,"interpolated",NA,NA
"E06000004","Stockton-on-Tees","LAD23","persons","01/09/2015",1.087509565,NA,NA,"interpolated",NA,NA
